bought_timestamp,uid,pid,p_count
11/23/2018 00:03:55,0139cef782bf88d08199111ce719ea56qaq,APREGUT8FZF9ZJDF,115
11/23/2018 00:04:00,013b9f28b0d47508b233bd8dc0b410ac,AQFEBFC6H27WZW58,145
11/23/2018 00:04:05,013b9f28b0d47508b233bd8dc0b410acqaq,ACKEGXUFEDHRGGAC,119
11/23/2018 00:04:10,014455d04b97d6c3b3061fe8308ff8d5,ARTEGVFDAZVRGHDD,118
11/23/2018 00:04:15,014455d04b97d6c3b3061fe8308ff8d5qaq,ARPEG54NHHJDT9FZ,119
11/23/2018 00:04:20,01445f5d6231aaccbf1e0f8ddc6dc201,ARPEEMCAMGADRCGQ,117
11/23/2018 00:04:25,01445f5d6231aaccbf1e0f8ddc6dc201qaq,ARPEGDHSXZJSHGSN,117
11/23/2018 00:04:30,0150bbd3fe67f78194e06fc9e29a28f2,ARPEFZT4FGYZZHAZ,144
11/23/2018 00:04:35,0150bbd3fe67f78194e06fc9e29a28f2qaq,ARPEETMFEHACKNA9,119
11/23/2018 00:04:40,0153f84774c58a63f899bd929121cba5,AVCEGCZ4WYMJJCTE,118
11/23/2018 00:04:45,0153f84774c58a63f899bd929121cba5qaq,AVCEFURSJBG924HG,132
11/23/2018 00:04:50,016c33c71dc9dacd933fc69ae7f2b58c,AVCEJCHZ2GVMBVP2,131
11/23/2018 00:04:55,016c33c71dc9dacd933fc69ae7f2b58cqaq,AVCEGCGPJTZ3GGWB,112
11/23/2018 00:05:00,017b4baf09ba01799cb01ecc96356f26,AVCEGBRYHDSGSHGX,144
11/23/2018 00:05:05,017b4baf09ba01799cb01ecc96356f26qaq,AVCEGCNWNBG9QNDC,139
11/23/2018 00:05:10,0185c4109cc82ff68979cd4112fc2b90,AVCEGCNNFZN5HVGB,119
11/23/2018 00:05:15,0185c4109cc82ff68979cd4112fc2b90qaq,AVCEGCNNRVZUXF4H,115
11/23/2018 00:05:20,0187ffce9a6bad241b03259a229bea8c,AVCEGCNVZJHWXBMT,150
11/23/2018 00:05:25,0187ffce9a6bad241b03259a229bea8cqaq,AVCEGBFBGFRWJSPS,115
11/23/2018 00:05:30,018ffca40d07462d7f5862f91ea8f4d5,AVCEJ3CZHKUG7WKR,135
11/23/2018 00:05:35,018ffca40d07462d7f5862f91ea8f4d5qaq,AVCEASGPSFXKFXB8,117
11/23/2018 00:05:40,0195f2d70434ef60f3fe47af559980bb,AVCEJ3CZ7GPK4XSJ,120
11/23/2018 00:05:45,0195f2d70434ef60f3fe47af559980bbqaq,AVCEGCGPHGNPDZNW,137
11/23/2018 00:05:50,01b6bf2eec234b6abd72cb911a987718,BBCDPFZM6V585ZZE,145
11/23/2018 00:05:55,01b6bf2eec234b6abd72cb911a987718qaq,BBOEGGV3NYMKAFMA,119
11/23/2018 00:06:00,01ba46b34027c75c26784296e376dc18,BBOEGP4HM4C5WXVC,150
11/23/2018 00:06:05,01ba46b34027c75c26784296e376dc18qaq,BKPEGXYYEH5XD32T,111
11/23/2018 00:06:10,01c393428149bda69b071a8798e951bd,BKPEDPG57FTEM3WF,115
11/23/2018 00:06:15,01c393428149bda69b071a8798e951bdqaq,BKPE687F7GK6AYU2,111
11/23/2018 00:06:20,01cb87cb636630fe0b05edcf4bfd0c06,BKPE6BUDHA3YA5YG,116
11/23/2018 00:06:25,01cb87cb636630fe0b05edcf4bfd0c06qaq,BKPE536FHSNYE85F,143
11/23/2018 00:06:30,01daf0822681dbb9279abe91f678560b,BKPEDRCDMRGQH8Q7,112
11/23/2018 00:06:35,01daf0822681dbb9279abe91f678560bqaq,BKPEYQHB6J2PN9R4,116
11/23/2018 00:06:40,01f39898452a9714242548c2afbe8abe,BKPEGZCDHQUXWAAM,119
11/23/2018 00:06:45,01f39898452a9714242548c2afbe8abeqaq,BKPE65ZGHGBZQBCY,135
11/23/2018 00:06:50,01f4111347938899e1bfb7d6327425ae,BKPEGUJHQSJUZBVF,131
11/23/2018 00:06:55,01f4111347938899e1bfb7d6327425aeqaq,BKPEAYZJHKRQRCJZ,117
11/23/2018 00:07:00,01f8a3ef214aebe4cbba18e3bdbbf582,BKPE9R5CWH6CNCWM,118
11/23/2018 00:07:05,01f8a3ef214aebe4cbba18e3bdbbf582qaq,BKPECGTFCH3FXZSF,115
11/23/2018 00:07:10,020d2daba55a723128e4e07c0b0393a9,BKPEHTGBH5GGWENP,111
11/23/2018 00:07:15,020d2daba55a723128e4e07c0b0393a9qaq,BKPEYN9AGHRCKEQY,145
11/23/2018 00:07:20,022205ebfccb84f524e9700ac71d56f1,BKPEDM7H2MZG2EWH,120
11/23/2018 00:07:25,022205ebfccb84f524e9700ac71d56f1qaq,BKPEBFQ5HR9KAF8F,134
11/23/2018 00:07:30,022a7f08d051e2cfca917ef0a6d3a19a,BKPEBJGUXZXPDF9F,117
11/23/2018 00:07:35,022a7f08d051e2cfca917ef0a6d3a19aqaq,BKPEGUJHJFYS4FCU,146
11/23/2018 00:07:40,022ca833dd0324b1eb511377e1d2ff5a,BKPEGE8YCJTWDFTC,119
11/23/2018 00:07:45,022ca833dd0324b1eb511377e1d2ff5aqaq,BKPEGXU9NZQRQGF2,110
11/23/2018 00:07:50,022fa57e589cd094b16630dd42aeb09c,BKPEGXYVWNVFFGHZ,112
11/23/2018 00:07:55,022fa57e589cd094b16630dd42aeb09cqaq,BKPEGZCDVDZUMGHZ,111
11/23/2018 00:08:00,0235e4d5cae03381ba56c189f8ab5cc9,BKPE25GC2ZFVGGNU,140
11/23/2018 00:08:05,0235e4d5cae03381ba56c189f8ab5cc9qaq,BKPEGAHY2PQZHGYZ,146
11/23/2018 00:08:10,0238e413797834379b29e8ac0ea97faf,BKPEY9TNHRGN9HRM,111
11/23/2018 00:08:15,0238e413797834379b29e8ac0ea97fafqaq,BKPECS6HJVHHBKBC,110
11/23/2018 00:08:20,025a85a3d1cddc6307f7dc075d8d2132,BKPE6S4FDENUYNAS,116
11/23/2018 00:08:25,025a85a3d1cddc6307f7dc075d8d2132qaq,BKPE6RDGZMNKCNFG,110
11/23/2018 00:08:30,025ac61a0775d0d4140ad1edb72e5325,BKPEGZCFYTJXMRGY,141
11/23/2018 00:08:35,025ac61a0775d0d4140ad1edb72e5325qaq,BKPE6NP9CNQSFSFQ,141
11/23/2018 00:08:40,025c55296e7b63788739d5ed370723d7,BKPEGE7ZWDJ5JSGG,120
11/23/2018 00:08:45,025c55296e7b63788739d5ed370723d7qaq,BKPEFCTNBZPZ6SNZ,116
11/23/2018 00:08:50,02636601c7d03fe0c51694fd823b47b1,BKPEDPG5QM8RGT9Y,118
11/23/2018 00:08:55,02636601c7d03fe0c51694fd823b47b1qaq,BKPEGZCCZ7FCKTSZ,150
11/23/2018 00:09:00,0272837c1bb246530567acb1e4f936f3,BKPEGXYVX4CG7UWX,116
11/23/2018 00:09:05,0272837c1bb246530567acb1e4f936f3qaq,BKPE63NZD2SKTWZP,113
11/23/2018 00:09:10,0277370c3f8d5f617fe55d9a0eaf42f9,BKPEHDNGPAUZZXHZ,147
11/23/2018 00:09:15,0277370c3f8d5f617fe55d9a0eaf42f9qaq,BKPE8M5FMCGSTYJZ,119
11/23/2018 00:09:20,02863898376b6f659f56f7ad4de318db,BKPECSXKNFNASYRN,117
11/23/2018 00:09:25,02863898376b6f659f56f7ad4de318dbqaq,BKPE3Z2HBCVZZZGR,110
11/23/2018 00:09:30,02983550888e01c2e8d168b7affd224e,BKPEGXYWWJPETZZA,113
11/23/2018 00:09:35,02983550888e01c2e8d168b7affd224eqaq,BDEEGH3ZVFVHFBHC,110
11/23/2018 00:09:40,02a02c1d70e3db6672600ede02c16d9e,BDEEHQXBEBPVDFXX,120
11/23/2018 00:09:45,02a02c1d70e3db6672600ede02c16d9eqaq,BDEEHQXBKNGTAKRU,138
11/23/2018 00:09:50,02a53d335775b652f22f41b529b9d646,BAGEHQ64CJMVM5WY,142
11/23/2018 00:09:55,02a53d335775b652f22f41b529b9d646qaq,BAGEEDYFGZHGQAVS,118
11/23/2018 00:10:00,02c80958951cf29bc76a4761cd227214,BAGEEDYFFMKZAF3H,147
11/23/2018 00:10:05,02c80958951cf29bc76a4761cd227214qaq,BAGDY6DXXV7FZHQY,142
11/23/2018 00:10:10,02cf9be035d844218e642e9a03bd2e63,BAGDY6DXVHYBVQPN,112
11/23/2018 00:10:15,02cf9be035d844218e642e9a03bd2e63qaq,BAGEH2A4GHTVQYX5,113
11/23/2018 00:10:20,0305111c779fe663bd94122bef0f0002,BALEGFWGYHBSY4UE,118
11/23/2018 00:10:25,0305111c779fe663bd94122bef0f0002qaq,BALDGQB9GG7DC57H,120
11/23/2018 00:10:30,031906a2ae750996deee2fd3bd070f16,BALDHX8K5AFFMCGY,111
11/23/2018 00:10:35,031906a2ae750996deee2fd3bd070f16qaq,BALDMEYGWWRZ4DAC,110
11/23/2018 00:10:40,0322511b96351baa82bf73a20dcb0351,BALEGFWE2Z7GTDMS,110
11/23/2018 00:10:45,0322511b96351baa82bf73a20dcb0351qaq,BALDCJFFGZHQNDT6,110
11/23/2018 00:10:50,033162eac9aad0ac80c4c5c63422c751,BALEYMGAPMFCMDYB,118
11/23/2018 00:10:55,033162eac9aad0ac80c4c5c63422c751qaq,BALDD3CZ38D4XFKH,115
11/23/2018 00:11:00,035e9038cd6106f8e177b3e9847ec89e,BALEYMGAFVHEXBWW,110
11/23/2018 00:11:05,035e9038cd6106f8e177b3e9847ec89eqaq,BALDMEYGGYHCZFQK,116
11/23/2018 00:11:10,037cbb84986b927d95be74154cfaf34d,BALEDD5MCGM2RGDN,130
11/23/2018 00:11:15,037cbb84986b927d95be74154cfaf34dqaq,BALE8ZABFPZGSGFX,111
11/23/2018 00:11:20,03826b002353890c251d13b3dbdf192c,BALE5TXXG7AQ2GZH,116
11/23/2018 00:11:25,03826b002353890c251d13b3dbdf192cqaq,BALEDVR8HYUAFHEP,111
11/23/2018 00:11:30,0386aecdc20ed81b39f657849c32e686,BALEJA4CVTGREHEU,119
11/23/2018 00:11:35,0386aecdc20ed81b39f657849c32e686qaq,BALEYMGAFZF2RHGK,120
11/23/2018 00:11:40,03976cd3512617a73533965d23a944f7,BALDK98MRHJZPHGZ,131
11/23/2018 00:11:45,03976cd3512617a73533965d23a944f7qaq,BALED8XDHWWPVHHD,144
11/23/2018 00:11:50,03ad632c859eef12b5bfc4add4195028,BALEBHHMFSHXSJ8U,119
11/23/2018 00:11:55,03ad632c859eef12b5bfc4add4195028qaq,BALECMGYGJAYBJH7,117
11/23/2018 00:12:00,03b18a60016ffb8d5ff1e9d6956a5588,BALDD3H7BUZDSQ77,114
11/23/2018 00:12:05,03b18a60016ffb8d5ff1e9d6956a5588qaq,BALE3RD4AR3DJKCN,150
11/23/2018 00:12:10,03d866866fffc6dd70fc8a9bf6f8b67b,BALE8HWAS26ZHNTC,143
11/23/2018 00:12:15,03d866866fffc6dd70fc8a9bf6f8b67bqaq,BALDCJFFBJKZZNU8,140
11/23/2018 00:12:20,03dab312c10b5c3fd1bbf410c42cbae7,BALEYMGAEZYXDPCH,110
11/23/2018 00:12:25,03dab312c10b5c3fd1bbf410c42cbae7qaq,BALE3RD4NGZ25PZZ,114
11/23/2018 00:12:30,03df9c0f701fc6dd02762153972c3505,BALEEZ2A4SWPXJU4,120
11/23/2018 00:12:35,03df9c0f701fc6dd02762153972c3505qaq,BALEEZ2BZZ3ZT99G,146
11/23/2018 00:12:40,03e236d543c63a869ae044a664b0eaf1,BALDXVA6HJASHTDW,120
11/23/2018 00:12:45,03e236d543c63a869ae044a664b0eaf1qaq,BALDFF7HX853MTHJ,139
11/23/2018 00:12:50,03e3f6fe3618fbdec1f496863b33c3db,BALDYRGRTGAQHVGF,114
11/23/2018 00:12:55,03e3f6fe3618fbdec1f496863b33c3dbqaq,BALEJA4CYQQTMYFZ,113
11/23/2018 00:13:00,03e502206c4c3724f46aaf9dddc8fc76,BALDFF7HKWGGRYHE,115
11/23/2018 00:13:05,03e502206c4c3724f46aaf9dddc8fc76qaq,BALDCJFFVZ96FYNX,145
11/23/2018 00:13:10,03e73f773de691d3cf9d1465a3ce71f5,BALDFCFWC4HGQYZH,130
11/23/2018 00:13:15,03e73f773de691d3cf9d1465a3ce71f5qaq,BALEYMGAD5F63Z6P,110
11/23/2018 00:13:20,03f051b5576de0859ec4345dbecaa087,BALDK98MYRRTHZHJ,119
11/23/2018 00:13:25,03f051b5576de0859ec4345dbecaa087qaq,BDAEGVFSHNTGUZFQ,114
11/23/2018 00:13:30,03f4fd265210245d914f340c7387a5a2,BBAE73VFNENV92GG,118
11/23/2018 00:13:35,03f4fd265210245d914f340c7387a5a2qaq,BBAEE9AQSZAYS2NW,119
11/23/2018 00:13:40,040809a7f919a9cf1244801869f3d64e,BBADSEZDJ6GUW2PX,131
11/23/2018 00:13:45,040809a7f919a9cf1244801869f3d64eqaq,BBAE5TRYJPMH335G,117
11/23/2018 00:13:50,040e0c66d7edd448363413b83ea87b3e,BBADSEZDTVABF35T,119
11/23/2018 00:13:55,040e0c66d7edd448363413b83ea87b3eqaq,BBAECX4DYFGUD3BA,139
11/23/2018 00:14:00,041132f067c57c34518e17ad0e74f97e,BBAEEYGPRKWRC9HP,116
11/23/2018 00:14:05,041132f067c57c34518e17ad0e74f97eqaq,BBAEAEZDYZUX63UR,134
11/23/2018 00:14:10,0411ec9c9ad55ae12e7684671a8445bf,BBAEFQ66SFMTC3ZN,150
11/23/2018 00:14:15,0411ec9c9ad55ae12e7684671a8445bfqaq,BBAEASSYZ53MG3ZZ,139
11/23/2018 00:14:20,041b2559560a910c38a9b438cfc9af98,BBAEBMNFGRF6U49M,119
11/23/2018 00:14:25,041b2559560a910c38a9b438cfc9af98qaq,BBAECVGX7ZKEM3UC,139
11/23/2018 00:14:30,044e050018ec3a254b99fdd9f84e69b3,BBAECH62WNHFZ4GU,143
11/23/2018 00:14:35,044e050018ec3a254b99fdd9f84e69b3qaq,BBAE3QDNUGVN8QYG,119
11/23/2018 00:14:40,044f72acb09a7b9a34ce3a73b3a99d1b,BBAEBZ79HRWFH4QG,115
11/23/2018 00:14:45,044f72acb09a7b9a34ce3a73b3a99d1bqaq,BBAECA5T85T3F4YG,150
11/23/2018 00:14:50,04551f9f9f8d6da66c706a7c630a0701,BBAEBZKUYSPW4XBE,115
11/23/2018 00:14:55,04551f9f9f8d6da66c706a7c630a0701qaq,BBADXFQG5SQPQ52G,149
11/23/2018 00:15:00,04625e1934d003aecf3bb780371c024f,BBAE6JCG4YCBTGDG,117
11/23/2018 00:15:05,04625e1934d003aecf3bb780371c024fqaq,BBAECGVHADQTGZEY,119
11/23/2018 00:15:10,046a0635622f3f59801ee24e2b7e957f,BBAEJMG2UHZWSGGT,114
11/23/2018 00:15:15,046a0635622f3f59801ee24e2b7e957fqaq,BBAEA4DNRGDBSYBA,120
11/23/2018 00:15:20,046a0d08ee6ab7ec31c481ef7d9c584c,BBAEBVCUYV9WDBNM,131
11/23/2018 00:15:25,046a0d08ee6ab7ec31c481ef7d9c584cqaq,BBADZUEQ65WVS6FG,134
11/23/2018 00:15:30,047b28e655055eac0d99385643e0d129,BBAE6FZQZQWHU6SH,136
11/23/2018 00:15:35,047b28e655055eac0d99385643e0d129qaq,BBADSEZDMXD7G6TZ,117
11/23/2018 00:15:40,048abb5c514416c44f4feb2b2fa654a5,BBAE4ZYKWR7GQ6WX,147
11/23/2018 00:15:45,048abb5c514416c44f4feb2b2fa654a5qaq,BBAE7F9BTGBDGXZQ,118
11/23/2018 00:15:50,04a00893073b5cc601c794eea4b39c9d,BBAE2FG8G6M8QQFY,116
11/23/2018 00:15:55,04a00893073b5cc601c794eea4b39c9dqaq,BBAE9TFD2SFE278G,110
11/23/2018 00:16:00,04b2c825e235cfaea2bfdd778504464a,BBAEEFKPGQYWSXNB,119
11/23/2018 00:16:05,04b2c825e235cfaea2bfdd778504464aqaq,BBAE8HKQVYY2ZVWK,131
11/23/2018 00:16:10,04d2b4669ad29f9d7fa0c8f068050ce9,BBAEAM8SKKYJV7T2,146
11/23/2018 00:16:15,04d2b4669ad29f9d7fa0c8f068050ce9qaq,BBADSEZDY866N8E3,114
11/23/2018 00:16:20,04e67c4c55864748e000e7fb549a209e,BBAEAYAE4BDSX938,112
11/23/2018 00:16:25,04e67c4c55864748e000e7fb549a209eqaq,BBAE7F9BTKFHMUEY,146
11/23/2018 00:16:30,04ef768d42d74ffa868fa416bd228073,BBAE82VSFN92EYGZ,120
11/23/2018 00:16:35,04ef768d42d74ffa868fa416bd228073qaq,BBADSEZDVD7EJ9Z5,114
11/23/2018 00:16:40,050ea3acb555bf641e7ae9b4f3ba684a,BBAE4BR6EHHHGPYM,141
11/23/2018 00:16:45,050ea3acb555bf641e7ae9b4f3ba684aqaq,BBAE869BSSPZ2VGZ,115
11/23/2018 00:16:50,051850199f06f76e03815cf7361e87ee,BBAEB73MGG3C43ZV,117
11/23/2018 00:16:55,051850199f06f76e03815cf7361e87eeqaq,BBAEB73MPXNZE4EW,130
11/23/2018 00:17:00,051d7fe5fbeafedf282c37c41dac60dd,BBAEB73MYGVQC7KG,115
11/23/2018 00:17:05,051d7fe5fbeafedf282c37c41dac60ddqaq,BBAE4FG9AGXSPNS9,134
11/23/2018 00:17:10,05509241bc28bf59945c840c695d8e58,BBAE3ZZVURG8ZQGU,149
11/23/2018 00:17:15,05509241bc28bf59945c840c695d8e58qaq,BBAE9WX4FWQGPHHT,118
11/23/2018 00:17:20,055424695f5fa745b27b122785a62159,BBAE9WX5YTJKWWUT,114
11/23/2018 00:17:25,055424695f5fa745b27b122785a62159qaq,BBAEEDQYMPEKRAH4,112
11/23/2018 00:17:30,055fd4fe35affd3a9e50b79d78cd7131,BBAE9WX5WKFR3AH9,120
11/23/2018 00:17:35,055fd4fe35affd3a9e50b79d78cd7131qaq,BBAEEFYG3Z2FMAHF,110
11/23/2018 00:17:40,05660185f1b41b1a016011098a5edd16,BBAECZMBTFADPAHM,118
11/23/2018 00:17:45,05660185f1b41b1a016011098a5edd16qaq,BBAE8FRGGWMFXAKN,115
11/23/2018 00:17:50,0566de16d613dd768ea95bc280f6573a,BBAEAZHMRZ4H5AVH,110
11/23/2018 00:17:55,0566de16d613dd768ea95bc280f6573aqaq,BBAEGJFQSXZSNB67,115
11/23/2018 00:18:00,0570f73907b21fdeeeb99abeb708f947,BBAEE4CBQ2XXHBBK,117
11/23/2018 00:18:05,0570f73907b21fdeeeb99abeb708f947qaq,BBAEAZQAXBZNGBCH,140
11/23/2018 00:18:10,05731631b1b3d44f8cfbaaa84dcc0b93,BBAE6GFQXREGGBCU,115
11/23/2018 00:18:15,05731631b1b3d44f8cfbaaa84dcc0b93qaq,BBAE3JG3HZMARBFP,134
11/23/2018 00:18:20,0596c45a8bbd27868e96fd266dac8870,BBAEE933J2HCZBGJ,131
11/23/2018 00:18:25,0596c45a8bbd27868e96fd266dac8870qaq,BBAEDVQEXHMCDBGS,117
11/23/2018 00:18:30,05a5404fc8a6f59a22d2141f7e07ca28,BBAE66EF57BJYBJ4,136
11/23/2018 00:18:35,05a5404fc8a6f59a22d2141f7e07ca28qaq,BBAE4BR6DH4DYCFZ,119
11/23/2018 00:18:40,05b1dd9677f7815e6f38b89af06e121c,BBADSEZDTFDW6BPD,120
11/23/2018 00:18:45,05b1dd9677f7815e6f38b89af06e121cqaq,BBAEB3ZC6CGGWMAF,117
11/23/2018 00:18:50,05c657deb0a2be0d21034cfb026f06b7,BBAEAHNGVHWRRKCX,111
11/23/2018 00:18:55,05c657deb0a2be0d21034cfb026f06b7qaq,BBAEC89QHQZKMBVD,116
11/23/2018 00:19:00,05cdc7bf6cba8c6b333b92cd1273d758,BBAEE897P2A9PBX6,147
11/23/2018 00:19:05,05cdc7bf6cba8c6b333b92cd1273d758qaq,BBAE8BXADJRG9KNP,116
11/23/2018 00:19:10,05d5c1dd87e235215f53f92b7933b895,BBAEC9UFNUQHKBXQ,119
11/23/2018 00:19:15,05d5c1dd87e235215f53f92b7933b895qaq,BBAEE897XSCRYBYA,120
11/23/2018 00:19:20,0611102bf46663abb28a560a7896f553,BBAEEHAFWJY9GBYC,144
11/23/2018 00:19:25,0611102bf46663abb28a560a7896f553qaq,BBAEYB4VPP2FBC8P,120
11/23/2018 00:19:30,0612dc0f2d74a71d7bb067c513874e48,BBAECPQAHY5U8C9D,132
11/23/2018 00:19:35,0612dc0f2d74a71d7bb067c513874e48qaq,BBAEDPZZUY4JCCCG,111
11/23/2018 00:19:40,0626449effadcf375e3a70db2a1e75bd,BBAE6F7ZENM3GCFJ,145
11/23/2018 00:19:45,0626449effadcf375e3a70db2a1e75bdqaq,BBAEYTTMX8GZUCGG,141
11/23/2018 00:19:50,06264fcdb7b0f22e470297fd064eaedd,BBAEAJTMZZRPYCJV,144
11/23/2018 00:19:55,06264fcdb7b0f22e470297fd064eaeddqaq,BBAEEDQYHXQP7CMW,111
11/23/2018 00:20:00,062f46864785beee52cf1539c16fad4b,BBADVRPJUVEV7CPY,116
11/23/2018 00:20:05,062f46864785beee52cf1539c16fad4bqaq,BBAE9WX5JBQVYUMR,147
11/23/2018 00:20:10,0630a7854c205c8e06b3b7aa9f8b6abc,BBAEFYZ9HC3R7CSS,142
11/23/2018 00:20:15,0630a7854c205c8e06b3b7aa9f8b6abcqaq,BBAEB73MMMQHYYHF,137
11/23/2018 00:20:20,063f23232e4f17761063f06d1f5f8fcc,BBAEB73MVHDCZAV5,112
11/23/2018 00:20:25,063f23232e4f17761063f06d1f5f8fccqaq,BBAE66EFFAHZTD9T,114
11/23/2018 00:20:30,064a2d144f3e99e4be60f00528bd0b45,BBAEECVVYFX66DEZ,134
11/23/2018 00:20:35,064a2d144f3e99e4be60f00528bd0b45qaq,BBAE76S5AWYTGPB2,142
11/23/2018 00:20:40,06596c6961fed45ac1a47f0bf750815e,BBAEEFYGHMGZFDUP,131
11/23/2018 00:20:45,06596c6961fed45ac1a47f0bf750815eqaq,BBAECBJ7G3YVDDZR,113
11/23/2018 00:20:50,0661617df4bdd754b7f2714c927fb6bd,BBAE7Z93PGGAD2ZH,139
11/23/2018 00:20:55,0661617df4bdd754b7f2714c927fb6bdqaq,BBAEEYH6QUXJRGGR,110
11/23/2018 00:21:00,06739385e1bfa9f3ec23e154b5ebe98f,BBAEJA5DZKZHSVFE,141
11/23/2018 00:21:05,06739385e1bfa9f3ec23e154b5ebe98fqaq,BBAE5TXZYPGHGEDX,119
11/23/2018 00:21:10,067744934db047c520162dda3329ef4e,BBAEE2NFKJWYBZ4W,146
11/23/2018 00:21:15,067744934db047c520162dda3329ef4eqaq,BBAE2U7FQ5FUFSFP,115
